Date,Open,Close
7/15/2001,$326,$330
7/22/2001,$329,$326
7/29/2001,$335,$329
8/5/2001,$348,$335
8/12/2001,$360,$348
8/19/2001,$361,$360
8/26/2001,$364,$361
9/2/2001,$368,$364
9/9/2001,$372,$368
9/16/2001,$381,$372
9/23/2001,$385,$381
9/30/2001,$381,$385
10/7/2001,$365,$381
10/14/2001,$344,$365
10/21/2001,$334,$344
10/28/2001,$335,$334
11/4/2001,$348,$335
11/11/2001,$354,$348
11/18/2001,$357,$354
11/25/2001,$363,$357
12/2/2001,$361,$363
12/9/2001,$363,$361
12/16/2001,$366,$363
12/23/2001,$364,$366
12/30/2001,$369,$364
1/6/2002,$345,$369
1/13/2002,$348,$345
1/20/2002,$342,$348
1/27/2002,$328,$342
2/3/2002,$318,$328
2/10/2002,$320,$318
2/17/2002,$330,$320
2/24/2002,$334,$330
3/3/2002,$341,$334
3/10/2002,$348,$341
3/17/2002,$346,$348
3/24/2002,$325,$346
3/31/2002,$317,$325
4/7/2002,$332,$317
4/14/2002,$327,$332
4/21/2002,$317,$327
4/28/2002,$312,$317
5/5/2002,$302,$312
5/12/2002,$292,$302
5/19/2002,$280,$292
5/26/2002,$276,$280
6/2/2002,$278,$276
6/9/2002,$264,$278
6/16/2002,$261,$264
6/23/2002,$271,$261
6/30/2002,$277,$271
7/7/2002,$276,$277
7/14/2002,$249,$276
7/21/2002,$238,$249
7/28/2002,$246,$238
8/4/2002,$243,$246
8/11/2002,$246,$243
8/18/2002,$246,$246
8/25/2002,$240,$246
9/1/2002,$246,$240
9/8/2002,$253,$246
9/15/2002,$258,$253
9/22/2002,$271,$258
9/29/2002,$277,$271
10/6/2002,$268,$277
10/13/2002,$253,$268
10/20/2002,$242,$253
10/27/2002,$235,$242
11/3/2002,$227,$235
11/10/2002,$225,$227
11/17/2002,$229,$225
11/24/2002,$226,$229
12/1/2002,$230,$226
12/8/2002,$236,$230
12/15/2002,$245,$236
12/22/2002,$251,$245
12/29/2002,$251,$251
1/5/2003,$252,$251
1/12/2003,$266,$252
1/19/2003,$263,$266
1/26/2003,$247,$263
2/2/2003,$236,$247
2/9/2003,$248,$236
2/16/2003,$260,$248
2/23/2003,$265,$260
3/2/2003,$284,$265
3/9/2003,$316,$284
